filename,compressed,uncompressed
com/dynamo/input/proto/Input$GamepadMapEntry$Builder.class,6785,22991
com/dynamo/input/proto/Input$GamepadMap$Builder.class,6843,22943
com/dynamo/gameobject/proto/GameObject$CollectionDesc.class,7588,22898
com/dynamo/render/proto/Material$MaterialDesc$Sampler$Builder.class,6867,22868
com/dynamo/gamesys/proto/Tile$TileLayer$Builder.class,6982,22841
com/sun/xml/bind/v2/schemagen/XmlSchemaGenerator.class,8990,22819
com/fasterxml/jackson/databind/util/TokenBuffer.class,9092,22780
com/google/protobuf/GeneratedMessageV3$ExtendableBuilder.class,5759,22703
com/dynamo/scriptdoc/proto/ScriptDoc$Info$Builder.class,6691,22656
com/dynamo/gamesys/proto/BufferProto$StreamDesc.class,8178,22632
com/sun/jna/Pointer.class,9639,22558
com/dynamo/render/proto/Material$MaterialDesc$Constant$Builder.class,6601,22532
org/apache/commons/lang3/builder/ToStringStyle.class,7393,22528
com/google/protobuf/GeneratedMessage$ExtendableBuilder.class,5368,22527
com/dynamo/gameobject/proto/GameObject$EmbeddedInstanceDesc.class,7888,22511
com/dynamo/bob/pipeline/MaterialBuilder.class,8531,22492
com/google/protobuf/Value$Builder.class,6693,22462
org/openmali/vecmath2/Colord.class,8548,22450
com/dynamo/liveupdate/proto/Manifest$ResourceEntry$Builder.class,6796,22432
com/fasterxml/jackson/databind/introspect/BasicBeanDescription.class,7577,22432
org/codehaus/jackson/map/introspect/AnnotatedClass.class,8153,22416
com/dynamo/gameobject/proto/GameObject$InstancePropertyDesc$Builder.class,6294,22408
com/dynamo/gameobject/proto/GameObject$InstanceDesc.class,7909,22312
org/codehaus/jackson/map/DeserializationConfig.class,5409,22301
com/google/protobuf/DescriptorProtos$SourceCodeInfo$Location$Builder.class,6280,22283
com/dynamo/bob/pipeline/antlr/lua/LuaParserBaseListener.class,3406,22230
com/fasterxml/jackson/databind/util/ClassUtil.class,8983,22207
com/dynamo/gamesys/proto/GameSystem$Create$Builder.class,6366,22162
com/dynamo/gamesys/proto/Physics$CollisionShape$Builder.class,6284,22106
com/google/protobuf/DescriptorProtos$EnumDescriptorProto.class,6999,22052
com/dynamo/rig/proto/Rig$Bone$Builder.class,6775,22028
com/dynamo/bob/archive/ArchiveBuilder.class,10249,22008
org/codehaus/jackson/map/ObjectReader.class,6204,21908
